Index,Height(Inches),Weight(Pounds),BMI
16639,65.03493,117.367,19.50778563
16640,68.02707,131.5474,19.98361537
16641,67.16576,143.1687,22.31040941
16642,67.45939,125.3672,19.36664678
16643,66.40605,113.0716,18.02575925
16644,65.39009,131.09,21.55266697
16645,67.73618,122.0743,18.70415815
16646,69.51989,128.0201,18.62152887
16647,67.10018,124.7517,19.47845145
16648,68.17712,124.787,18.87327927
16649,68.95359,139.1428,20.57322137
16650,69.43474,135.4955,19.75725339
16651,66.85504,111.9391,17.60632968
16652,67.64108,143.9,22.11032124
16653,69.00734,121.8109,17.98253452
16654,70.25934,120.8223,17.20656947
16655,71.33493,129.5699,17.90007991
16656,69.57026,136.1203,19.77110624
16657,67.42577,123.4668,19.09209944
16658,68.74418,126.2233,18.77686066
16659,71.13567,160.9951,22.36624771
16660,66.54732,118.107,18.74864228
16661,69.35688,115.1244,16.82455585
16662,67.57381,121.1601,18.65340568
16663,68.81213,122.6589,18.21060559
16664,65.97049,122.2612,19.74897497
16665,65.43348,111.2886,18.27283646
16666,67.26682,126.8626,19.71002334
16667,70.48056,152.8963,21.63782523
16668,69.31844,134.0819,19.61678895
16669,69.98038,149.3003,21.43203514
16670,64.3997,115.6996,19.61189205
16671,69.96882,124.6241,17.89568227
16672,71.17805,139.8145,19.40060919
16673,68.17807,125.2121,18.93704532
16674,69.71877,134.9651,19.5198903
16675,66.17811,120.8511,19.39890486
16676,68.06493,135.2143,20.51781666
16677,66.93792,118.5464,18.59941431
16678,71.94764,122.5813,16.64740104
16679,72.71997,139.6902,18.57008459
16680,68.0762,129.4436,19.63565065
16681,71.29571,120.3065,16.63863216
16682,68.7298,123.5816,18.39157737
16683,66.50822,126.5994,20.12038669
16684,63.39372,112.3913,19.66054466
16685,70.08816,144.335,20.65559283
16686,73.11184,155.5572,20.45832222
16687,67.76753,109.0503,16.69317231
16688,67.15813,122.3345,19.06808533
16689,68.88047,126.3416,18.72015731
16690,67.53793,125.1591,19.28955751
16691,69.00373,121.6103,17.95479912
16692,66.91915,110.2502,17.30748162
16693,69.65967,139.838,20.25898596
16694,69.25047,119.2207,17.47678493
16695,70.17827,136.39,19.4685021
16696,70.83539,151.0733,21.16617889
16697,66.47563,113.5574,18.0653276
16698,69.6208,137.7365,19.97681967
16699,67.58201,132.9915,20.46996033
16700,69.74971,133.1771,19.24420906
16701,68.22141,126.4871,19.10557788
16702,66.27854,137.3219,21.97603118
16703,70.31002,124.259,17.67049585
16704,66.09817,117.8259,18.95907826
16705,67.33954,122.5026,18.99154691
16706,69.08954,128.0095,18.85267253
16707,65.74714,97.61486,15.87513873
16708,72.40729,137.7315,18.46817646
16709,69.67981,151.5938,21.9494099
16710,68.74902,143.562,21.35314265
16711,67.52317,135.6893,20.92161863
16712,68.05693,111.02,16.85046302
16713,67.64343,112.8759,17.34224465
16714,68.27843,116.785,17.61064803
16715,66.4448,118.6193,18.88811789
16716,70.06553,139.9915,20.04694362
16717,69.7225,133.2241,19.26602937
16718,69.07385,131.4765,19.37207461
16719,68.89215,121.5688,18.00685958
16720,65.51454,116.4836,19.07852156
16721,68.92231,151.3009,22.3911906
16722,65.2828,129.6922,21.39299728
16723,68.00088,112.1066,17.04344724
16724,69.8297,119.9775,17.29715913
16725,65.88089,108.9088,17.64003258
16726,70.64935,151.5471,21.34453088
16727,67.96283,129.5435,19.71641914
16728,68.2472,127.8725,19.30024423
16729,69.55032,133.0538,19.33678829
16730,70.02152,134.9774,19.35322364
16731,68.66464,110.6549,16.49907817
16732,66.73719,134.6728,21.25687319
16733,68.61698,126.5903,18.90133827
16734,64.54407,129.9997,21.93739121
16735,69.37595,127.3132,18.59562899
16736,67.89117,125.831,19.19182994
16737,67.40181,133.8403,20.7109065
16738,68.42249,129.9916,19.51968769
16739,67.05087,115.058,17.99133172
16740,67.8955,122.598,18.69634565
16741,70.42079,155.3236,22.01866516
16742,68.60394,104.6119,15.62565741
16743,64.82265,129.7365,21.70520739
16744,70.38424,128.7931,18.27667001
16745,71.90845,130.2846,17.71285445
16746,67.98612,127.0032,19.31654614
16747,69.53721,138.9628,20.20316253
16748,66.62497,125.5671,19.88644422
16749,65.79605,112.9191,18.33678062
16750,66.84543,132.9089,20.91057359
16751,67.6002,120.1248,18.47957764
16752,66.30012,141.2673,22.59271068
16753,74.8489,122.1664,15.32979181
16754,65.31147,119.5294,19.69931601
16755,66.60502,129.9128,20.58701316
16756,65.18103,121.9562,20.17979597
16757,69.60249,127.613,18.51828187
16758,68.16866,119.7595,18.11739633
16759,67.46028,123.7713,19.11960865
16760,67.72802,112.5012,17.24152678
16761,66.00024,126.5343,20.42079109
16762,70.91361,124.7404,17.4382648
16763,67.80093,134.8097,20.61603607
16764,68.87869,137.271,20.34062837
16765,71.6397,151.672,20.77558309
16766,68.29438,127.4005,19.20244474
16767,65.12886,144.2723,23.91064698
16768,70.57005,145.8051,20.5819818
16769,73.05003,153.7847,20.2594503
16770,66.13913,126.1211,20.26871048
16771,67.15543,143.3497,22.34548807
16772,67.61729,115.5436,17.76583801
16773,72.08878,129.3443,17.49714812
16774,65.56805,103.6442,16.9478961
16775,68.27811,139.1479,20.98306855
16776,66.11831,117.6246,18.91515898
16777,67.41631,117.7373,18.21123679
16778,67.14346,123.637,19.27952585
16779,67.82005,106.7011,16.30827441
16780,67.84632,124.327,18.98751747
16781,69.31979,146.8154,21.47892101
16782,67.7887,117.1692,17.92479423
16783,69.47633,127.5222,18.57237239
16784,67.58136,124.4768,19.1597521
16785,69.76561,125.7431,18.16170831
16786,65.89876,127.5898,20.65460036
16787,64.31284,107.3859,18.25186342
16788,64.16388,110.6961,18.90194127
16789,63.87961,112.6594,19.40878043
16790,67.43935,122.1224,18.87660569
16791,69.91231,136.4495,19.62546563
16792,70.18686,122.3744,17.46362003
16793,70.58163,142.9256,20.16888927
16794,68.39877,144.8047,21.75912361
16795,69.9265,152.4115,21.91237642
16796,66.84336,113.3828,17.83963474
16797,65.37327,117.2876,19.29332172
16798,69.85898,109.0503,15.70860825
16799,66.18835,117.1775,18.80340254
16800,67.39835,133.0561,20.59167076
16801,64.43316,122.8413,20.80083968
16802,66.94628,120.0223,18.82627381
16803,67.21511,109.3795,17.01991675
16804,69.1414,132.0737,19.42206179
16805,69.60375,136.9242,19.86873696
16806,68.52138,128.8991,19.29980887
16807,67.69719,117.6493,18.04693226
16808,69.5896,117.4173,17.04506785
16809,66.24536,122.8327,19.67697773
16810,69.5915,139.744,20.28505083
16811,70.11961,115.9145,16.57349522
16812,69.77869,115.5308,16.68043921
16813,70.92696,145.3057,20.30557463
16814,68.12409,127.4662,19.30851776
16815,67.03516,126.9587,19.86152042
16816,71.11926,147.0918,20.44416274
16817,67.08274,145.5487,22.73746637
16818,62.59583,115.9968,20.81184241
16819,68.20021,130.1191,19.66640379
16820,69.0616,105.8284,15.59855195
16821,68.03726,122.7997,18.6491482
16822,70.14716,128.8113,18.4030202
16823,67.86308,129.1697,19.71736351
16824,67.97814,134.905,20.52318767
16825,68.54857,112.7721,16.87175243
16826,69.63469,102.4555,14.85385941
16827,67.85196,138.0472,21.07939454
16828,68.15862,125.2674,18.95622309
16829,70.15549,132.9178,18.98519861
16830,71.0108,150.7492,21.01655508
16831,66.5613,122.0259,19.36260355
16832,68.75828,131.4859,19.55169888
16833,69.70189,117.1029,16.94469931
16834,67.25892,125.4424,19.49395237
16835,71.01041,149.5342,20.84739601
16836,66.776,133.1845,20.99752991
16837,69.61543,144.8825,21.01649246
16838,67.75246,115.1501,17.63475813
16839,68.96307,129.6337,19.16196615
16840,67.31179,137.4955,21.33347141
16841,70.40367,122.8706,17.42660177
16842,67.13402,126.5206,19.73473325
16843,64.17145,107.1466,18.29152918
16844,67.39792,144.818,22.41222031
16845,66.64574,130.3053,20.62398653
16846,70.47683,127.1804,18.00042621
16847,72.08897,125.1799,16.93371649
16848,68.85095,122.5428,18.17285872
16849,71.93306,138.5143,18.81884069
16850,67.65224,129.6587,19.91556474
16851,68.43764,121.4169,18.22402974
16852,65.59721,113.7814,18.58899291
16853,73.6454,131.3343,17.02324063
16854,69.86288,133.5317,19.23298679
16855,66.14574,121.4186,19.50907989
16856,68.67138,114.288,17.03744269
16857,68.80011,117.6921,17.47931351
16858,66.91779,123.5822,19.40117655
16859,66.04945,124.0043,19.98267656
16860,65.30509,123.3602,20.33463237
16861,68.64586,132.2452,19.72906675
16862,66.70357,104.9227,16.57778972
16863,66.60702,122.1239,19.35156007
16864,71.36658,141.775,19.56884578
16865,64.98614,120.1492,20.00021779
16866,67.18185,133.6072,20.81044034
16867,66.73989,113.6685,17.94008436
16868,68.74927,140.856,20.95050492
16869,65.12487,120.8855,20.03714299
16870,68.26456,148.7064,22.43336355
16871,68.68431,140.626,20.95587838
16872,65.31203,117.7404,19.40414302
16873,67.47503,128.9104,19.90476747
16874,65.82022,125.859,20.42306609
16875,67.1693,117.1032,18.24662066
16876,67.82189,139.6111,21.33710516
16877,69.64113,145.7304,21.12388834
16878,67.83312,117.2119,17.90784987
16879,68.91669,129.7441,19.20410721
16880,67.11653,138.9936,21.6915776
16881,67.80382,122.4382,18.7225042
16882,65.90289,115.8894,18.75815498
16883,67.9672,130.3415,19.83532322
16884,68.2107,126.7824,19.1561964
16885,69.2622,117.3759,17.20052474
16886,63.75507,94.05081,16.26628628
16887,71.24135,129.6411,17.9569987
16888,67.99301,122.6971,18.65782813
16889,67.71177,126.3918,19.37964828
16890,69.07788,131.0112,19.30126389
16891,72.29087,146.8726,19.75737328
16892,63.41812,116.5908,20.37946977
16893,68.11899,136.6926,20.70922893
16894,68.70919,124.6256,18.55807518
16895,65.98196,108.0272,17.44367635
16896,66.78125,140.4767,22.14371758
16897,68.77375,118.9486,17.67947029
16898,70.74718,130.7772,18.36830545
16899,68.70966,134.7851,20.07065802
16900,67.56819,135.5679,20.87505475
16901,70.10034,135.3067,19.35683635
16902,65.7134,118.2903,19.25735259
16903,67.77136,114.8094,17.57277589
16904,68.40923,129.7769,19.49500346
16905,70.18595,128.0279,18.2708849
16906,67.10295,136.7551,21.35087265
16907,67.02015,138.9499,21.74717116
16908,67.12731,146.9289,22.92260993
16909,68.63305,126.9655,18.94848334
16910,70.39135,129.4393,18.36465998
16911,66.77894,116.5019,18.36577634
16912,68.00799,128.7606,19.5712443
16913,68.46274,111.8667,16.77828623
16914,66.66252,132.5196,20.96389556
16915,65.30234,123.0112,20.27881124
16916,69.79619,137.8177,19.88826465
16917,66.49651,119.2178,18.95390604
16918,70.21724,141.7782,20.21516422
16919,66.59252,119.3649,18.92261111
16920,68.04983,138.8169,21.0738351
16921,67.13235,120.2113,18.75153904
16922,67.06311,144.4981,22.58655952
16923,72.02884,143.6152,19.46000247
16924,68.22696,134.011,20.23875213
16925,69.39149,141.595,20.67239606
16926,69.59227,142.5185,20.68733571
16927,69.35974,130.6723,19.09518839
16928,66.03004,106.6019,17.1884672
16929,70.57617,142.7081,20.14131288
16930,67.70133,133.1967,20.42934248
16931,69.06556,123.8482,18.25248285
16932,71.46669,132.9282,18.29637752
16933,69.7224,143.5373,20.75751888
16934,67.3639,124.0105,19.21141434
16935,63.96076,122.1277,20.98660904
16936,66.18589,138.4375,22.21663329
16937,66.7947,106.7529,16.82096858
16938,66.8782,120.5632,18.94963897
16939,65.922,114.9806,18.6002656
16940,69.87458,131.6044,18.94904441
16941,67.50107,128.0883,19.76257233
16942,67.53167,121.1148,18.66970958
16943,64.66379,113.5736,19.09459302
16944,69.01351,142.5127,21.03491014
16945,66.9502,117.4488,18.42044643
16946,68.36938,122.3564,18.40173332
16947,67.50898,145.7299,22.47920249
16948,66.42924,131.8816,21.00975388
16949,63.68444,117.4249,20.35395713
16950,66.97479,122.3144,19.16947387
16951,69.49132,124.8853,18.18048748
16952,68.71402,131.9578,19.64715528
16953,66.58675,135.4122,21.47026885
16954,67.63831,130.5276,20.05728669
16955,70.58074,133.9982,18.90957965
16956,69.4379,138.0011,20.12077558
16957,66.73525,110.2324,17.40019056
16958,66.89482,114.4542,17.98051307
16959,66.70729,116.0486,18.33363729
16960,70.52264,146.0748,20.64778656
16961,67.99362,128.7902,19.5840187
16962,67.31407,123.3903,19.14364557
16963,68.92624,144.3117,21.35441566
16964,69.95962,135.4521,19.45566967
16965,67.3748,133.9821,20.74947571
16966,68.75228,126.4009,18.79884994
16967,70.92144,134.0307,18.73287869
16968,68.52252,115.4861,17.2909314
16969,69.5209,145.7846,21.20489875
16970,66.05943,97.01374,15.62855871
16971,68.27952,138.6687,20.90994307
16972,71.08797,138.9202,19.32540035
16973,67.74228,110.9634,16.99869029
16974,71.04532,137.5639,19.15970665
16975,68.01494,116.0504,17.63572541
16976,67.42681,119.6089,18.49496844
16977,67.79463,122.4231,18.72527083
16978,67.40071,121.1187,18.7429343
16979,68.11235,122.6629,18.58732207
16980,69.66975,135.1748,19.57773999
16981,70.08741,128.3117,18.36291235
16982,66.90838,133.2205,20.92017701
16983,65.48822,130.85,21.44878419
16984,66.35895,130.5585,20.84305938
16985,65.52836,114.1016,18.68049851
16986,66.52176,114.8809,18.25053887
16987,71.81138,132.3429,18.0413664
16988,70.19514,134.2615,19.15546641
16989,69.85682,139.1729,20.04898441
16990,64.30305,108.1925,18.39455711
16991,67.19538,128.889,20.06745744
16992,67.82321,146.2227,22.34670226
16993,65.77148,130.2604,21.16861788
16994,66.3694,113.7416,18.15260156
16995,68.50592,113.7442,17.03838312
16996,67.68043,130.7277,20.06303944
16997,68.80924,138.9852,20.63622998
16998,67.59109,117.7681,18.12191518
16999,67.01374,110.6789,17.32576608
17000,70.23199,134.3019,19.14112826
17001,68.08186,140.965,21.37980778
17002,64.89975,103.2639,17.23525846
17003,67.93563,127.6112,19.43788029
17004,68.24257,132.3379,19.97693314
17005,67.34695,107.9964,16.73897032
17006,69.00004,147.6115,21.79600172
17007,69.11678,117.4892,17.28965301
17008,69.14144,124.4207,18.2966308
17009,67.20212,124.519,19.38317879
17010,64.8577,111.4153,18.61988833
17011,69.24196,137.1028,20.10309587
17012,67.50147,140.3687,21.65704213
17013,66.74043,123.4565,19.48459058
17014,67.64341,130.851,20.10394953
17015,69.60678,130.557,18.94315878
17016,67.98121,115.1045,17.50934286
17017,67.37402,108.3712,16.78356771
17018,67.84743,132.2256,20.19314985
17019,71.84403,131.7296,17.94144124
17020,72.02089,152.0369,20.60569955
17021,65.79883,130.2469,21.14883154
17022,67.91801,140.0335,21.34112765
17023,70.91753,141.4748,19.7754881
17024,69.48346,133.2048,19.39600677
17025,70.345,138.3456,19.65414738
17026,69.42982,130.7436,19.0670579
17027,69.83005,140.1611,20.20682667
17028,68.26316,127.53,19.2395499
17029,71.29705,145.9248,20.18093624
17030,69.28155,125.0306,18.31202825
17031,68.08146,129.9596,19.710878
17032,69.35917,122.6629,17.92506661
17033,69.65365,135.0822,19.57337386
17034,67.50973,131.7685,20.32516992
17035,70.17333,134.3438,19.17912464
17036,63.83399,93.14015,16.06897872
17037,68.23777,145.3722,21.9476
17038,68.92202,134.5452,19.91166324
17039,68.62749,119.4845,17.83489945
17040,70.00309,142.5081,20.44374493
17041,69.31001,134.6324,19.70212135
17042,67.31293,114.2869,17.73188018
17043,68.96777,138.8055,20.51491077
17044,68.17941,147.7557,22.34565511
17045,67.45506,102.6064,15.8526076
17046,67.66003,119.0371,18.27987792
17047,68.95279,123.2895,18.22962477
17048,69.78643,119.9806,17.31906293
17049,67.28659,103.0959,16.00809602
17050,67.61536,143.7498,22.10404952
17051,70.61988,129.2067,18.21320639
17052,70.04763,140.4727,20.12613415
17053,67.1607,126.5374,19.72167527
17054,66.93887,130.979,20.54945186
17055,72.07925,126.6152,17.13249652
17056,71.16948,107.4929,14.91926814
17057,65.24695,123.1823,20.3415107
17058,66.28952,125.5371,20.08341989
17059,66.64777,128.3512,20.31346513
17060,68.12185,141.3107,21.40708361
17061,66.72556,124.2101,19.61226631
17062,66.25773,120.1568,19.24112997
17063,64.60513,121.87,20.52665234
17064,68.3871,124.28,18.6813473
17065,68.8693,132.342,19.61560381
17066,69.08858,128.4363,18.91605542
17067,65.67589,107.7892,17.56785103
17068,67.07057,119.175,18.6241513
17069,67.46812,133.0635,20.55024719
17070,67.25401,138.7418,21.56384897
17071,67.55824,129.857,20.0015677
17072,68.50476,127.7725,19.14040923
17073,66.59871,120.4203,19.08637251
17074,67.45933,145.1994,22.43035255
17075,70.19351,155.8501,22.23660548
17076,66.68331,112.3272,17.75848694
17077,65.01213,131.4172,21.8584189
17078,70.23551,137.7941,19.63687913
17079,66.38253,100.1526,15.97754143
17080,74.2957,170.5479,21.72072631
17081,68.3967,133.9416,20.12799476
17082,69.51862,126.795,18.44400232
17083,68.35522,152.8346,22.99501191
17084,66.981,125.7192,19.69943088
17085,66.15165,127.648,20.50633167
17086,68.12739,135.7452,20.56062463
17087,71.00404,147.3999,20.55352871
17088,69.18084,121.0461,17.78011086
17089,69.25157,142.0283,20.81953217
17090,65.89909,116.6285,18.87996479
17091,65.01016,113.665,18.90686884
17092,70.67025,145.5058,20.481529
17093,67.91307,117.1901,17.8623882
17094,66.83902,135.9237,21.38899435
17095,69.24982,141.832,20.79180791
17096,68.20219,123.4755,18.66119616
17097,65.00478,114.8875,19.11338107
17098,67.44928,121.8513,18.8291561
17099,65.66549,115.9641,18.90621133
17100,68.33879,120.0566,18.07202402
17101,66.00157,138.16,22.29611095
17102,69.60672,147.4894,21.40000106
17103,66.81635,117.8826,18.56263118
17104,71.57686,130.2389,17.87107838
17105,71.3565,153.339,21.17097561
17106,67.98793,126.4604,19.2329649
17107,65.56672,120.8202,19.75731656
17108,70.39966,122.8004,17.41862956
17109,65.7372,115.6365,18.811692
17110,67.38494,145.9888,22.60211976
17111,70.00988,135.2099,19.39300682
17112,67.69492,112.0235,17.1851095
17113,68.71585,126.3978,18.81832627
17114,69.6456,133.6615,19.37199228
17115,65.67921,97.5587,15.89884183
17116,66.4272,140.3629,22.36226368
17117,69.16499,130.7432,19.21329267
17118,64.99349,95.53404,15.89914435
17119,69.29714,135.1842,19.79022074
17120,67.03529,127.6698,19.97268801
17121,70.17991,141.2059,20.15498848
17122,68.42657,139.0159,20.87229764
17123,67.42189,115.3929,17.84565808
17124,71.6334,144.9499,19.85830219
17125,68.4183,118.4396,17.78720453
17126,69.58501,116.3081,16.88627658
17127,68.2946,134.5639,20.28201778
17128,68.29736,114.556,17.26495031
17129,67.23158,111.2912,17.30890184
17130,68.15698,124.7231,18.87476461
17131,67.58915,113.8607,17.52165823
17132,66.48084,131.7704,20.959465
17133,67.83819,112.8704,17.24197001
17134,66.22459,120.3185,19.28631153
17135,69.32855,148.7261,21.75295596
17136,68.7643,138.8232,20.639127
17137,66.60467,117.4884,18.61833982
17138,68.06631,111.7891,16.9625199
17139,65.82945,113.0426,18.33821287
17140,67.10438,111.593,17.42170044
17141,68.05392,98.44388,14.94299857
17142,67.04599,116.846,18.27357663
17143,69.75999,140.1723,20.24905244
17144,68.62962,128.635,19.1995605
17145,67.21518,113.1391,17.60488987
17146,66.65893,130.1087,20.58472106
17147,66.61554,124.7657,19.76511871
17148,68.8524,153.9203,22.8251195
17149,68.11909,139.9683,21.20544241
17150,68.84217,133.1024,19.74386208
17151,69.28642,117.1763,17.15927211
17152,67.43359,134.4193,20.78090191
17153,68.4407,131.7304,19.77026315
17154,72.56003,143.5421,19.16636319
17155,65.07677,102.0212,16.93533431
17156,68.07466,139.4078,21.14810397
17157,69.87283,133.8259,19.26987204
17158,67.54613,136.548,21.03970884
17159,68.99154,136.0463,20.09325897
17160,65.93494,114.2724,18.47844591
17161,67.50424,124.5354,19.21259557
